	word	freq
0	comparação	5
1	traição	4
2	entendimento	3
3	corrupção	2
4	sentimento	2
5	admiração	2
6	comunicação	2
7	quietação	2
8	resolução	2
9	desconsolação	2
10	salvação	2
11	encarecimento	2
12	cerração	1
13	geração	1
14	devoção	1
15	obrigação	1
16	atrevimento	1
17	protestação	1
18	fingimento	1
19	imitação	1
20	acção	1
21	adulação	1
22	definição	1
23	conhecimento	1
24	criação	1
25	distinção	1
26	acatamento	1
27	oração	1
28	pregação	1
29	conservação	1
30	presunção	1
31	movimento	1
32	pensamento	1
33	tentação	1
34	consolação	1
